item_id,group_id,conversation_id,test_fold
4403:2:0,component-4c626d861fd9030a,4403,2
4404:0:0,component-2a07c93ad7e8526c,4404,4
4404:2:0,component-2a07c93ad7e8526c,4404,4
4404:2:1,component-2a07c93ad7e8526c,4404,4
4405:0:0,component-9586459e7aeb5348,4405,0
4406:0:0,component-0c884e51b42f87fc,4406,1
4407:0:0,component-c5c5526f6b9fcf61,4407,0
4408:0:0,component-d0dd93bc4405db17,4408,0
4408:2:0,component-d0dd93bc4405db17,4408,0
4409:0:0,component-4e5865db8ed67686,4409,2
440:0:0,component-2463d9c1ad3c2c8c,440,1
4410:0:0,component-a9a722f304319872,4410,1
4411:0:0,component-226ea2a29fa459f6,4411,1
4412:0:0,component-06746291d47493fa,4412,0
4413:0:0,component-65175e1bded2dc94,4413,4
4414:0:0,component-96d906bbcbd314ce,4414,2
4415:0:0,component-d17b2ea8d82761ff,4415,0
4416:0:0,component-4d665e5cbb33dd16,4416,0
4416:2:0,component-4d665e5cbb33dd16,4416,0
4417:0:0,component-21a2a0309dc89040,4417,0
4418:0:0,component-48b495e31c4445b8,4418,4
4419:0:0,component-0f235fc51018f0ac,4419,3
441:0:0,component-a130f5b928bad276,441,3
4420:0:0,component-481d75f9474ac489,4420,0
4420:2:0,component-481d75f9474ac489,4420,0
4421:0:0,component-2e343cfc995a39f7,4421,1
4421:0:1,component-2e343cfc995a39f7,4421,1
4422:0:0,component-0d95180a230238e7,4422,4
4423:0:0,component-703e765550728a18,4423,2
4424:0:0,component-cf400158eca6fabc,4424,4
4425:0:0,component-a3e7da9eb36deb46,4425,4
4426:0:0,component-0e82c2cbf4efeb33,4426,0
4427:0:0,component-63057ad5b2ba52e0,4427,0
4428:0:0,component-90b121076107439c,4428,4
4429:0:0,component-62a89e7ecbb455d8,4429,1
4429:2:0,component-62a89e7ecbb455d8,4429,1
4429:4:0,component-62a89e7ecbb455d8,4429,1
4429:6:0,component-62a89e7ecbb455d8,4429,1
442:0:0,component-bfde6fb21a5c8f31,442,1
442:0:1,component-bfde6fb21a5c8f31,442,1
442:2:0,component-bfde6fb21a5c8f31,442,1
4430:0:0,component-f2c9075299d22f63,4430,3
4430:2:0,component-f2c9075299d22f63,4430,3
4431:0:0,component-7a57ce2fc4991ba0,4431,3
4432:0:0,component-730b1f1d899f44cd,4432,4
4433:0:0,component-19a7517ba80a7e59,4433,0
4434:0:0,component-45d5b89bd7002676,4434,0
4435:0:0,component-fab59a0b70ac41a1,4435,1
4436:0:0,component-f1cf9f18b6585f59,4436,1
4436:2:0,component-f1cf9f18b6585f59,4436,1
4437:0:0,component-f0ee4fd276a46238,4437,2
4437:2:0,component-f0ee4fd276a46238,4437,2
4438:0:0,component-94b8d80cf69386d2,4438,3
4439:0:0,component-0885432795121cba,4439,2
443:0:0,component-c246151ea3a11735,443,4
4440:0:0,component-df5435aac9c34569,4440,3
4441:0:0,component-3b40fa8fcdeec0bc,4441,1
4442:0:0,component-5bb8e9c9ccad3c63,4442,0
4442:2:0,component-5bb8e9c9ccad3c63,4442,0
4442:4:0,component-5bb8e9c9ccad3c63,4442,0
4443:0:0,component-9eb28e8266f73f78,4443,3
4444:0:0,component-3e4e631aad0a6602,4444,0
4445:0:0,component-15bad4a9a15d4d3b,4445,2
4446:0:0,component-431ba237922c6da6,4446,0
4447:0:0,component-ab86ce65e9af9255,4447,0
4447:2:0,component-ab86ce65e9af9255,4447,0
4449:0:0,component-4f61de768cdafe59,4449,3
4449:2:0,component-4f61de768cdafe59,4449,3
4449:4:0,component-4f61de768cdafe59,4449,3
444:0:0,component-b7d62f55198a65b3,444,4
4450:0:0,component-64540b80d53fbfe6,4450,1
4451:0:0,component-97186beb028f4969,4451,4
4451:2:0,component-97186beb028f4969,4451,4
4452:0:0,component-340fa323d78328e5,4452,2
4453:0:0,component-d6668a13e2c52ed7,4453,3
4454:0:0,component-2212d4ef5cd8f14c,4454,3
4455:0:0,component-d26b3a51a669c4a2,4455,4
4456:0:0,component-249954b743ef501f,4456,2
4456:2:0,component-249954b743ef501f,4456,2
4456:4:0,component-249954b743ef501f,4456,2
4456:6:0,component-249954b743ef501f,4456,2
4457:0:0,component-740b841e49d62b6b,4457,2
4458:0:0,component-98ad125183db9f61,4458,2
4459:0:0,component-d1446b0def8cb218,4459,0
445:0:0,component-9001cfbec0b9028e,445,4
4460:0:0,component-1f5f2c230db2e578,4460,2
4460:2:0,component-1f5f2c230db2e578,4460,2
4461:0:0,component-0862cd136a6a3418,4461,3
4462:0:0,component-0ed4613b381e016f,4462,1
4463:0:0,component-490d81183138a871,4463,1
4464:0:0,component-ece846536103ef84,4464,1
4464:2:0,component-ece846536103ef84,4464,1
4465:0:0,component-2f0c2d9e36416d43,4465,4
4466:0:0,component-22e9a638fc263276,4466,4
4467:0:0,component-e017c8605184d4cc,4467,2
4467:2:0,component-e017c8605184d4cc,4467,2
4468:0:0,component-da5b217280eeed08,4468,1
4469:0:0,component-438dd25fe894b105,4469,3
446:0:0,component-fa48e9008b3c6bc1,446,0
4470:0:0,component-318ba154dad10441,4470,3
4471:0:0,component-5cc27ca058ea1a1b,4471,4
4472:0:0,component-38faf46f02b1d3ad,4472,2
4473:0:0,component-81e8ab4171bae643,4473,2
4474:0:0,component-fc0371f5437b003f,4474,0
4475:0:0,component-3c3e0728a4ab7a23,4475,4
4475:2:0,component-3c3e0728a4ab7a23,4475,4
4475:4:0,component-3c3e0728a4ab7a23,4475,4
4475:6:0,component-3c3e0728a4ab7a23,4475,4
4476:0:0,component-bc4a4b7e31af46f3,4476,3
4477:0:0,component-edc7e9e8eeca84cd,4477,0
4478:0:0,component-796bc9656f3df7b5,4478,2
4478:2:0,component-796bc9656f3df7b5,4478,2
4479:0:0,component-3f3551be09063b85,4479,0
447:0:0,component-1bbcaa297159f709,447,2
4480:0:0,component-504d2c6ec414b02d,4480,3
4481:0:0,component-9cf3ccc4b9d6f30c,4481,4
4482:0:0,component-5ac7a119366d2b03,4482,4
4483:0:0,component-94a32edf0c6908b6,4483,2
4484:0:0,component-90ec68f4e812dacd,4484,4
4485:0:0,component-d18d9993e2cde98c,4485,2
4486:0:0,component-1f4aaab6b2ff0d13,4486,4
4486:0:1,component-1f4aaab6b2ff0d13,4486,4
4486:0:2,component-1f4aaab6b2ff0d13,4486,4
4487:0:0,component-ede63bf9d9f3b672,4487,0
4487:2:0,component-ede63bf9d9f3b672,4487,0
4488:0:0,component-564dc142d56563a2,4488,4
4488:2:0,component-564dc142d56563a2,4488,4
4489:0:0,component-e73baeca7ebe99a5,4489,3
448:0:0,component-c8430ff900b84f7b,448,0
448:2:0,component-c8430ff900b84f7b,448,0
4490:0:0,component-649ef871b836a86e,4490,3
4490:2:0,component-649ef871b836a86e,4490,3
4491:0:0,component-2cd33c707c0c6da3,4491,4
4491:2:0,component-2cd33c707c0c6da3,4491,4
4491:4:0,component-2cd33c707c0c6da3,4491,4
4492:0:0,component-43a04ebdc9136040,4492,0
4493:0:0,component-22faa42a4b5d3979,4493,0
4494:0:0,component-5488d9ec5f8a9012,4494,0
4495:0:0,component-a240e2752a0f699a,4495,4
4496:0:0,component-a51e01e3c5cc97b5,4496,1
4497:0:0,component-bc5a2e4794609028,4497,3
4498:0:0,component-6943ed1b755fb004,4498,4
4499:0:0,component-9762199f464d4054,4499,3
449:0:0,component-b6cc6e873177af86,449,3
44:0:0,component-358ebfd03ea75ffe,44,1
44:2:0,component-358ebfd03ea75ffe,44,1
4500:0:0,component-80b2031efb09ed2b,4500,3
4501:0:0,component-8de92f5e8550f8a4,4501,1
4502:0:0,component-742a14485a8ac75c,4502,1
4503:0:0,component-d6eca23cc4aabac6,4503,1
4504:0:0,component-598285ef4a8c38e2,4504,4
4505:0:0,component-01e5ea037d783548,4505,1
4506:0:0,component-2ff9baf7d6d49c66,4506,2
4507:0:0,component-3d5ccfcdb2fa41bb,4507,0
4508:0:0,component-4e34842ee2804a08,4508,1
4508:2:0,component-4e34842ee2804a08,4508,1
4509:0:0,component-78d00460ad38f12a,4509,1
450:0:0,component-20a62f6e8395ab73,450,1
4510:0:0,component-bea334febdd6cdce,4510,3
4511:0:0,component-c2677439153dcaad,4511,4
4511:2:0,component-c2677439153dcaad,4511,4
4512:0:0,component-18164b216bf8eeeb,4512,2
4513:0:0,component-3c9b51ddb91b030b,4513,4
4514:0:0,component-1c999e3fe914086c,4514,1
4515:0:0,component-281bbaf82bdcad10,4515,2
4516:0:0,component-404e90b4aff06069,4516,4
4516:0:1,component-404e90b4aff06069,4516,4
4516:2:0,component-404e90b4aff06069,4516,4
4517:0:0,component-28445c00f5036f76,4517,3
4518:0:0,component-e855fa710589a279,4518,0
4519:0:0,component-67e0ace4c299da7e,4519,3
451:1:0,component-3898fc483f308422,451,1
451:3:0,component-3898fc483f308422,451,1
4520:0:0,component-c6d281c56a948c64,4520,3
4521:0:0,component-b83511aa481fc97c,4521,2
4522:0:0,component-e6287f1cba818163,4522,0
4523:0:0,component-8d2860038ad206d1,4523,0
4523:2:0,component-8d2860038ad206d1,4523,0
4523:4:0,component-8d2860038ad206d1,4523,0
4523:6:0,component-8d2860038ad206d1,4523,0
4523:8:0,component-8d2860038ad206d1,4523,0
4524:0:0,component-03ee3c34aa873dc0,4524,1
4524:2:0,component-03ee3c34aa873dc0,4524,1
4525:0:0,component-fd3c2443a43c86cc,4525,2
4526:0:0,component-285a55a3f57f74cd,4526,1
4526:2:0,component-285a55a3f57f74cd,4526,1
4527:0:0,component-26cda0642719c856,4527,1
4527:2:0,component-26cda0642719c856,4527,1
4528:0:0,component-a81aeda1b25c46f7,4528,0
4528:2:0,component-a81aeda1b25c46f7,4528,0
4528:4:0,component-a81aeda1b25c46f7,4528,0
4529:1:0,component-c9bca3963c38aa06,4529,0
452:0:0,component-faa755c350ff8762,452,2
4530:0:0,component-ae27497f7f3db2e0,4530,3
4531:0:0,component-c3ed56db68fc6b37,4531,2
4532:0:0,component-a881240d74b16d63,4532,2
4533:0:0,component-84cb9d4d87708161,4533,0
4534:0:0,component-68ebad0c6091ef52,4534,3
4535:0:0,component-a80b3e2f55d3daaa,4535,2
4536:0:0,component-87373841e84553cc,4536,0
4537:0:0,component-d94f8f0e918389f4,4537,1
4537:2:0,component-d94f8f0e918389f4,4537,1
4538:0:0,component-4c878c560fbd2aff,4538,3
4539:0:0,component-d925ea36464c1156,4539,3
453:0:0,component-d08ef79a944a25a0,453,4
453:2:0,component-d08ef79a944a25a0,453,4
453:4:0,component-d08ef79a944a25a0,453,4
453:6:0,component-d08ef79a944a25a0,453,4
4540:0:0,component-cc0f2cbe492caa5d,4540,0
4541:0:0,component-2b5dfdf02b780bd2,4541,1
4542:0:0,component-05add7ccf4ec25fd,4542,4
4542:2:0,component-05add7ccf4ec25fd,4542,4
4542:4:0,component-05add7ccf4ec25fd,4542,4
4543:0:0,component-07695f7606024105,4543,2
4544:0:0,component-fe7b3e320cff4802,4544,2
4545:0:0,component-76668af0b8e083f5,4545,3
4546:0:0,component-16a5b9c61203fac6,4546,2
4547:0:0,component-85235f26a8aef6f1,4547,1
4548:0:0,component-30a916f40a372f0e,4548,2
4548:2:0,component-30a916f40a372f0e,4548,2
4549:0:0,component-d8c03f08f8d1c134,4549,2
454:0:0,component-561b4260c82e8944,454,3
4550:0:0,component-dea5c53f5e51ceae,4550,1
4550:2:0,component-dea5c53f5e51ceae,4550,1
4551:0:0,component-da374e6dd2ba30b8,4551,3
4552:0:0,component-12af7a01d741d016,4552,2
4552:2:0,component-12af7a01d741d016,4552,2
4552:4:0,component-12af7a01d741d016,4552,2
4552:6:0,component-12af7a01d741d016,4552,2
4552:8:0,component-12af7a01d741d016,4552,2
4553:0:0,component-11a9f4cbba6b4207,4553,2
4554:0:0,component-8814574e11818b35,4554,1
4555:0:0,component-4aafc04aa44a2439,4555,3
4556:0:0,component-4b2ae731e27c9279,4556,0
4556:2:0,component-4b2ae731e27c9279,4556,0
4556:4:0,component-4b2ae731e27c9279,4556,0
4557:0:0,component-0192f5d84ac0669b,4557,2
4558:0:0,component-70c8677fa6a87583,4558,1
4558:0:1,component-70c8677fa6a87583,4558,1
4558:0:2,component-70c8677fa6a87583,4558,1
4558:2:0,component-70c8677fa6a87583,4558,1
4558:4:0,component-70c8677fa6a87583,4558,1
4558:6:0,component-70c8677fa6a87583,4558,1
4559:0:0,component-53cf0c8518135e19,4559,4
455:0:0,component-0af7bd97c8138cff,455,2
4560:0:0,component-2ec4c5febe83975b,4560,0
4560:0:1,component-2ec4c5febe83975b,4560,0
4560:0:2,component-2ec4c5febe83975b,4560,0
4561:1:0,component-01b9d648766de4c5,4561,3
4562:0:0,component-ef9096b74112fff0,4562,0
4562:2:0,component-ef9096b74112fff0,4562,0
4562:4:0,component-ef9096b74112fff0,4562,0
4562:6:0,component-ef9096b74112fff0,4562,0
4563:0:0,component-0982b7ba4cd4e9e8,4563,0
4564:0:0,component-4f335eec2c4f298f,4564,2
4564:2:0,component-4f335eec2c4f298f,4564,2
4564:2:1,component-4f335eec2c4f298f,4564,2
4565:0:0,component-6b28102c1748ac1e,4565,3
4565:2:0,component-6b28102c1748ac1e,4565,3
4566:0:0,component-bd7052ca8c5481f9,4566,4
4567:0:0,component-e4ffb1ab4ba1184e,4567,4
4567:2:0,component-e4ffb1ab4ba1184e,4567,4
4567:4:0,component-e4ffb1ab4ba1184e,4567,4
4568:0:0,component-00c9fa0e3c2b414a,4568,1
4569:0:0,component-13e6fbdda2ee13bb,4569,2
456:0:0,component-79f11edb3b6594ee,456,3
4570:0:0,component-2196facdeefa95e8,4570,0
4571:0:0,component-7a2fc0184fc0b75f,4571,4
4572:1:0,component-50661e757ddbcb71,4572,1
4573:0:0,component-035c4332118348f3,4573,4
4573:2:0,component-035c4332118348f3,4573,4
4574:0:0,component-037d0cc4a5dc1040,4574,4
4574:2:0,component-037d0cc4a5dc1040,4574,4
4575:0:0,component-c537cde7abad089a,4575,2
4576:0:0,component-797916bd765155d9,4576,1
4577:0:0,component-18d2df24a84a6a84,4577,3
4578:0:0,component-a95f148d936eda2e,4578,0
4579:0:0,component-90a975f818f84806,4579,4
4579:2:0,component-90a975f818f84806,4579,4
4579:4:0,component-90a975f818f84806,4579,4
4579:6:0,component-90a975f818f84806,4579,4
457:0:0,component-31563501378bd8fb,457,2
4580:0:0,component-6cac8bfe5a0ff574,4580,4
4581:0:0,component-7b885eb32c0a0521,4581,1
4582:0:0,component-c4bf869074a86d04,4582,4
4582:2:0,component-c4bf869074a86d04,4582,4
4583:0:0,component-6c891573879cb88a,4583,0
4584:0:0,component-b031b6bf3f9e5099,4584,0
4584:2:0,component-b031b6bf3f9e5099,4584,0
4585:0:0,component-6229b47d64233470,4585,3
4586:0:0,component-d3d0ded5fb3cb302,4586,1
4587:0:0,component-61fb23b93e87cb04,4587,4
4588:0:0,component-ed888deeef79055c,4588,2
4589:0:0,component-e70a783b569a6b2b,4589,0
458:0:0,component-596676b25d0cb17c,458,1
458:2:0,component-596676b25d0cb17c,458,1
458:4:0,component-596676b25d0cb17c,458,1
458:6:0,component-596676b25d0cb17c,458,1
4590:0:0,component-ba9860c7a82d26e9,4590,4
4591:0:0,component-03939ec41dede97d,4591,2
4592:0:0,component-eef7ad743e3b6321,4592,0
4593:0:0,component-12a5c35e26dfcead,4593,1
4594:0:0,component-fda8bf6f5ac256d0,4594,1
4595:0:0,component-b17ed52c8c438ded,4595,0
4596:0:0,component-bd934d9abc1bc247,4596,3
4597:0:0,component-9c62d98c6f1b43a0,4597,4
4598:0:0,component-f83f949f49b14de9,4598,3
4599:0:0,component-60eebf040990f05c,4599,4
4599:2:0,component-60eebf040990f05c,4599,4
459:0:0,component-098f9bc513657f94,459,2
45:0:0,component-cd4f7d3667db1755,45,4
4600:0:0,component-9e926835f6a08347,4600,2
4601:0:0,component-2574a55a8c496823,4601,3
4602:0:0,component-0f07989ef7df126d,4602,0
4602:2:0,component-0f07989ef7df126d,4602,0
4603:0:0,component-05add7ccf4ec25fd,4603,4
4603:2:0,component-05add7ccf4ec25fd,4603,4
4603:4:0,component-05add7ccf4ec25fd,4603,4
4603:6:0,component-05add7ccf4ec25fd,4603,4
4604:0:0,component-cd3e68860601734b,4604,1
4605:0:0,component-4a64d4c04f30c688,4605,2
4606:0:0,component-068e7f9b20e8b80e,4606,3
4607:0:0,component-742d20d0abc61889,4607,1
4608:0:0,component-554135208b73210f,4608,0
4609:0:0,component-1348e151e1e534a8,4609,0
4609:2:0,component-1348e151e1e534a8,4609,0
460:0:0,component-97498c0cb2de639a,460,4
4610:0:0,component-587655d5e604c596,4610,2
4610:2:0,component-587655d5e604c596,4610,2
4611:0:0,component-e18d49f12742270b,4611,1
4612:0:0,component-5962ee583811d2ae,4612,4
4613:0:0,component-e09c97615b064a76,4613,3
4613:2:0,component-e09c97615b064a76,4613,3
4614:0:0,component-93eaa623f874dddb,4614,0
4615:0:0,component-9afd82f9e9bdb334,4615,1
4615:2:0,component-9afd82f9e9bdb334,4615,1
4616:0:0,component-6a22cbdbe335fa9e,4616,1
4617:0:0,component-98d083806fca928e,4617,1
4618:0:0,component-4bddfa1dee0849e0,4618,0
4619:0:0,component-6ad795b8bb103f97,4619,1
461:0:0,component-eed0034174a2c79d,461,1
4620:0:0,component-1615b1092ed368b5,4620,2
4621:0:0,component-707b7f88bd66b564,4621,0
4622:0:0,component-ea1c270a02ca3ba3,4622,3
4623:0:0,component-49db905cd8169c1e,4623,1
4623:2:0,component-49db905cd8169c1e,4623,1
4624:0:0,component-3082893e564ac2de,4624,2
4625:0:0,component-0bc2372112804527,4625,2
4626:0:0,component-0a591ba20175b4c2,4626,3
4626:2:0,component-0a591ba20175b4c2,4626,3
4627:0:0,component-dba3669a61e2035c,4627,4
4628:0:0,component-7ca7a870e4b43e3c,4628,3
4628:0:1,component-7ca7a870e4b43e3c,4628,3
4629:0:0,component-d819b69cf6e4a5cf,4629,2
462:0:0,component-6804b903632b40ee,462,1
4630:0:0,component-87e820dde688c0b9,4630,2
4631:1:0,component-79800443ab9ce328,4631,3
4632:0:0,component-923e2623d0c7804c,4632,3
4633:0:0,component-be79a7df37091923,4633,1
4634:0:0,component-1dbc46529a0b5530,4634,4
4635:0:0,component-1547ba83c11c2822,4635,0
4636:0:0,component-6b34b16ab5c3d3d1,4636,2
4636:2:0,component-6b34b16ab5c3d3d1,4636,2
4636:4:0,component-6b34b16ab5c3d3d1,4636,2
4637:0:0,component-985b0cff2aeb022a,4637,2
4638:0:0,component-37f49e494cd88b3a,4638,4
4639:0:0,component-d1464e6f0d91e08e,4639,1
463:0:0,component-eb2ffd829c395450,463,0
4640:0:0,component-26f42d944cf4116e,4640,0
4641:0:0,component-fb1ecaf729717315,4641,3
4642:0:0,component-c5d202db2fe6eab4,4642,2
4642:2:0,component-c5d202db2fe6eab4,4642,2
4643:0:0,component-33f9c9bee1acc59a,4643,4
4644:0:0,component-5ce2c04f42f1f682,4644,2
4644:2:0,component-5ce2c04f42f1f682,4644,2
4644:4:0,component-5ce2c04f42f1f682,4644,2
4644:6:0,component-5ce2c04f42f1f682,4644,2
4644:8:0,component-5ce2c04f42f1f682,4644,2
4645:0:0,component-bd76b8c319991940,4645,4
4645:2:0,component-bd76b8c319991940,4645,4
4646:0:0,component-bbcc4fc448e5152e,4646,4
4646:2:0,component-bbcc4fc448e5152e,4646,4
4646:4:0,component-bbcc4fc448e5152e,4646,4
4647:0:0,component-b71963a6c5c489e0,4647,1
4648:0:0,component-1a581a0812ab3bd5,4648,4
4648:0:1,component-1a581a0812ab3bd5,4648,4
4648:2:0,component-1a581a0812ab3bd5,4648,4
4649:0:0,component-d3fbc07a84964c54,4649,0
464:0:0,component-b6378f9d3871df7e,464,0
464:2:0,component-b6378f9d3871df7e,464,0
464:4:0,component-b6378f9d3871df7e,464,0
464:6:0,component-b6378f9d3871df7e,464,0
4650:0:0,component-0ee0fdaac08c3494,4650,0
4651:0:0,component-a743fd6d746dd125,4651,0
4651:2:0,component-a743fd6d746dd125,4651,0
4651:4:0,component-a743fd6d746dd125,4651,0
4652:0:0,component-2dfb82ab3d2747a0,4652,3
4653:0:0,component-d652938766c656d7,4653,2
4654:0:0,component-54f09875069011d5,4654,2
4655:0:0,component-1a60db0784f6cc5e,4655,2
4655:2:0,component-1a60db0784f6cc5e,4655,2
4655:4:0,component-1a60db0784f6cc5e,4655,2
4656:0:0,component-a0903693c73e7f5b,4656,3
4657:0:0,component-144be03841eb9f60,4657,2
4658:0:0,component-65208d28e8590b7b,4658,4
4659:0:0,component-e339cad4805b234d,4659,2
465:0:0,component-2c0b339d354f0a45,465,1
4660:0:0,component-d5c4383d2b01c9b5,4660,1
4661:0:0,component-f71c7142b28d8da3,4661,2
4662:1:0,component-8e5500f82c701ce1,4662,4
4662:3:0,component-8e5500f82c701ce1,4662,4
4663:0:0,component-69329f3cb9ae89d1,4663,4
4664:0:0,component-b1f5c928c1c29565,4664,0
4665:0:0,component-bbe71de7c9efbc1c,4665,1
4666:0:0,component-2ec1b999f5387382,4666,0
4668:0:0,component-fd8e1dbcaffe33f4,4668,1
4669:0:0,component-2549282e9f4b1c1e,4669,3
466:1:0,component-60efc230fe094e25,466,0
466:3:0,component-60efc230fe094e25,466,0
4670:0:0,component-d758973dca799ea9,4670,3
4671:0:0,component-c725523156140e16,4671,2
4672:0:0,component-92b5b4b52748ec27,4672,2
4673:0:0,component-56d31e44cc74f0e2,4673,2
4674:0:0,component-fe51071df04c7857,4674,2
4674:2:0,component-fe51071df04c7857,4674,2
4675:0:0,component-ac3dbd36300bb251,4675,3
4676:0:0,component-b684ed501d6971cc,4676,0
4677:0:0,component-074a5ab76cc9164a,4677,1
4678:0:0,component-4baef1e06513ec61,4678,1
4679:0:0,component-8c89c810affa77ba,4679,4
467:0:0,component-aaf926c862d82cc1,467,2
4680:0:0,component-c05c01e7cee32163,4680,0
4681:0:0,component-f3af5855b80959c6,4681,0
4682:0:0,component-ce65001ad71575eb,4682,2
4683:0:0,component-9b9fb24484ff8883,4683,0
4684:1:0,component-bff284bd79292fb5,4684,4
4685:0:0,component-56e6524020999655,4685,1
4686:0:0,component-85b3e27fff7d1020,4686,4
4687:0:0,component-0df21f942a4487a2,4687,4
4688:0:0,component-106483b66b357588,4688,2
4688:2:0,component-106483b66b357588,4688,2
4688:4:0,component-106483b66b357588,4688,2
4689:0:0,component-ccf4e41b0b6faa0a,4689,4
468:0:0,component-afe3e5f63f0a7c3c,468,1
4690:1:0,component-3fbf03cf6e4d6ba3,4690,0
4691:0:0,component-a404435eefc92e69,4691,2
4692:0:0,component-75158f65d37e036f,4692,0
4693:0:0,component-0fbab2f278b05e99,4693,1
4693:2:0,component-0fbab2f278b05e99,4693,1
4693:4:0,component-0fbab2f278b05e99,4693,1
4694:0:0,component-ccf690213bf73319,4694,1
4694:2:0,component-ccf690213bf73319,4694,1
4695:0:0,component-15298c4292a288a3,4695,1
4696:0:0,component-1c5cd56a14099cb6,4696,2
4696:2:0,component-1c5cd56a14099cb6,4696,2
4697:0:0,component-8476fe07ce9d90c3,4697,3
4698:0:0,component-b031b6bf3f9e5099,4698,0
4698:0:1,component-b031b6bf3f9e5099,4698,0
4699:0:0,component-99438a73daab6941,4699,2
469:0:0,component-7f2af1b517355cf8,469,3
46:0:0,component-270120246236ec38,46,1
4700:0:0,component-8b1cc90458299dcc,4700,4
4701:0:0,component-0fbf5ea286e0532e,4701,3
4701:2:0,component-0fbf5ea286e0532e,4701,3
4701:4:0,component-0fbf5ea286e0532e,4701,3
4702:0:0,component-d3acecc5733ae2ee,4702,1
4703:0:0,component-746d339e1f066e92,4703,4
4704:0:0,component-97d8475ab0026f47,4704,4
4704:2:0,component-97d8475ab0026f47,4704,4
4705:0:0,component-9941805f6b1b012b,4705,2
4706:0:0,component-21b00d7a748c5496,4706,2
4707:0:0,component-f175f794f439f600,4707,2
4708:0:0,component-973df1e113f346fa,4708,2
4708:2:0,component-973df1e113f346fa,4708,2
4708:4:0,component-973df1e113f346fa,4708,2
4708:6:0,component-973df1e113f346fa,4708,2
4708:8:0,component-973df1e113f346fa,4708,2
4709:1:0,component-579d1ce73f5850ca,4709,1
470:0:0,component-2990c1a2a6dfb47e,470,1
4710:0:0,component-7e49ffca5cfc4e76,4710,3
4711:0:0,component-1c5b3fdda7cc337b,4711,2
4712:0:0,component-b02b0cc57fa1e31f,4712,0
4713:0:0,component-62afd0af9547540e,4713,4
4714:0:0,component-2c57206db087e1eb,4714,4
4715:0:0,component-c878fe668a0d6d32,4715,0
4716:0:0,component-505f4808096cfdb4,4716,1
4716:2:0,component-505f4808096cfdb4,4716,1
4717:0:0,component-4a4925a9439fc988,4717,0
4718:0:0,component-114eaf1166b86da7,4718,1
4719:0:0,component-4221211a69ca3a4e,4719,4
471:0:0,component-896c636fc7e81533,471,0
4720:0:0,component-fbe321d400565b26,4720,4
4721:0:0,component-43e05a8031739e8b,4721,1
4722:0:0,component-6fe29be629ca680e,4722,1
4723:0:0,component-8970a720aa8b1638,4723,0
4724:0:0,component-fc53a26587542fed,4724,2
4724:0:1,component-fc53a26587542fed,4724,2
4724:0:2,component-fc53a26587542fed,4724,2
4725:0:0,component-866ef8ba55c8cb04,4725,3
4726:0:0,component-e4d9bc92b8af2230,4726,1
4727:0:0,component-a395e1f971c6cc09,4727,0
4728:0:0,component-a3fc34d46a386157,4728,2
4729:0:0,component-ddc5f51fb8c96798,4729,1
472:0:0,component-f943d046b5f612d3,472,4
4730:1:0,component-5c76a07e6365d7f0,4730,3
